GENE             CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
ENSG00000115363    2   75714444   75801848    224      39  22389      0.29402      0.38437         0.18475         0.72501
ENSG00000115364    2   75868909   75894334     87      16  22389     -0.89021      0.81332         0.70685         0.82872
ENSG00000005436    2   75884831   75943482    144      22  22389     -0.83262      0.79747         0.57637         0.91398
ENSG00000176204    2   76969849   77754502   2437      99  22389       1.0696       0.1424         0.77754        0.035475
ENSG00000143954    2   79247812   79260630     61      10  22389      0.37112      0.35527         0.31349         0.36943
ENSG00000172023    2   79307149   79320150     50      12  22389       1.5652     0.058772        0.056548        0.084513
ENSG00000115386    2   79342584   79355545     44      14  22389     -0.04932      0.51967         0.38941         0.61452
ENSG00000172016    2   79379132   79391880     31      11  22389      0.40068      0.34433         0.32212         0.35096
ENSG00000066032    2   79735060   80880993   3266     200  22389      0.41697      0.33835         0.24663         0.42303
ENSG00000162951    2   80510481   80536718     48      19  22389    -0.013618      0.50543          0.2681         0.84786
ENSG00000163541    2   84645647   84691586    109      15  22389      0.30167      0.38145         0.45515         0.28283
ENSG00000115423    2   84738579   85051713    759      35  22389      0.43841      0.33054         0.47373         0.21474
ENSG00000186854    2   85043774   85113369    206      28  22389      -0.2307      0.59123         0.67072         0.45337
ENSG00000034510    2   85127763   85138799     20       6  22389      0.41997      0.33725         0.55526          0.1977
ENSG00000176407    2   85193231   85291595    171      31  22389       1.0259      0.15247         0.15377          0.1963
ENSG00000152284    2   85355583   85542511    638      58  22389       1.4933     0.067674        0.066201         0.12173
ENSG00000152291    2   85540141   85560419     60      11  22389       1.4843     0.068858         0.43602        0.017701
ENSG00000042445    2   85564078   85586821     51      15  22389     -0.30645      0.62037         0.47911          0.7252
ENSG00000115459    2   85576843   85623875    112      22  22389      -0.3486      0.63631         0.39368         0.87543
ENSG00000042493    2   85616871   85646197    122      23  22389      -0.7782      0.78177         0.59214         0.91483
ENSG00000152292    2   85655108   85669180     39      15  22389      -1.8555      0.96824         0.98833         0.91726
ENSG00000168906    2   85761101   85777403     48      12  22389      0.36469      0.35767         0.20243         0.58719
ENSG00000115486    2   85766978   85793657     71      15  22389      0.27356      0.39221         0.22833         0.61566
ENSG00000118640    2   85799614   85814156     43      10  22389      0.73747      0.23042          0.1518         0.35907
ENSG00000168899    2   85806531   85825511     49      13  22389      0.53276       0.2971         0.23016         0.37645
ENSG00000168894    2   85817391   85829831     28       8  22389       -1.139      0.87265         0.79537         0.88009
ENSG00000168890    2   85820670   85834822     25       9  22389      -1.3453      0.91073         0.82514         0.91896
ENSG00000168883    2   85824965   85881407     80      20  22389     -0.41921      0.66247         0.60167         0.62131
ENSG00000168887    2   85827376   85844179     22      10  22389     -0.58576      0.72098         0.73914         0.62022
ENSG00000168878    2   85879440   85900864     34      16  22389     -0.48765       0.6871         0.53946         0.76078
ENSG00000115523    2   85916414   85930967     70      10  22389     -0.38237      0.64891         0.44117         0.80629
ENSG00000168874    2   85975909   86023506    121      25  22389       1.0754       0.1411         0.32682        0.071622
ENSG00000115525    2   86061271   86121157    182      23  22389     -0.14927      0.55933         0.37786         0.70858
ENSG00000068654    2   86248451   86338278    208      28  22389     -0.17108      0.56792         0.36752         0.74101
ENSG00000132300    2   86328305   86374280    112      19  22389      0.16763      0.43344         0.31449         0.53072
ENSG00000132305    2   86366055   86428264    179      19  22389      -0.0102      0.50407         0.38145         0.53752
ENSG00000132313    2   86421478   86445913     72       9  22389       0.7206      0.23558         0.21892         0.26148
ENSG00000068615    2   86436116   86570206    430      25  22389       1.2651      0.10292        0.066779         0.22604
ENSG00000115548    2   86663271   86724839    131      23  22389      0.80323      0.21092         0.37776         0.13139
ENSG00000115561    2   86725553   86795620    177      25  22389      0.83941      0.20062          0.2512         0.17696
ENSG00000249884    2   86725553   86953245    451      39  22389      0.40212       0.3438         0.37121         0.29347
ENSG00000239305    2   86825516   86856000     79      16  22389     0.082474      0.46713         0.41984         0.45996
ENSG00000153561    2   86942414   87010164     79      19  22389       1.4897     0.068151        0.029105         0.30565
ENSG00000153563    2   87006728   87040519     77      13  22389     -0.27944      0.61005         0.80311         0.38916
ENSG00000172116    2   87037460   87094047    103      20  22389     -0.35896      0.64019         0.47279         0.74151
ENSG00000187627    2   87135890   87246099      3       3  22389     -0.56269      0.71318         0.71904         0.69264
ENSG00000172086    2   88321724   88360315     57      12  22389       1.0382       0.1496         0.69877        0.036526
ENSG00000115593    2   88362299   88417906    198      35  22389     -0.62731      0.73477         0.98234         0.48914
ENSG00000163586    2   88417501   88432650     35      13  22389      -2.2011      0.98614         0.96822         0.97339
ENSG00000144115    2   88464814   88491156     67      18  22389       -1.026      0.84756         0.64069         0.96777
ENSG00000214336    2   88742726   88757053     24      10  22389      -1.4472      0.92608         0.89277         0.92328
ENSG00000172073    2   88819115   88834196     61       9  22389     0.044234      0.48236         0.56738         0.37152
ENSG00000172071    2   88851259   88932094    105      22  22389      -0.5435      0.70661         0.75174         0.58484
ENSG00000153574    2   88986176   89055452    168      17  22389      -1.2584      0.89587         0.74348         0.88586
ENSG00000163060    2   95532188   95547568     33      13  22389      -0.2489      0.59828         0.36128         0.85154
ENSG00000172005    2   95686400   95724737     38      19  22389      0.30196      0.38134         0.34316         0.38983
ENSG00000144029    2   95747952   95792754     26      15  22389     -0.30687      0.62053         0.58747         0.56483
ENSG00000144026    2   95808400   95830322     19      11  22389      0.62885      0.26472         0.24509         0.28589
ENSG00000275111    2   95826165   95855065     25      12  22389      -1.1999       0.8849         0.74176         0.90226
ENSG00000155066    2   95934674   95971067     45      16  22389      0.22277      0.41186         0.35352         0.42236
ENSG00000115041    2   95958072   96056825    108      21  22389      0.38704      0.34936         0.20722         0.53925
ENSG00000115042    2   96063439   96087357     12      10  22389     -0.64929      0.74193         0.63653         0.77526
ENSG00000144010    2   96137715   96155479      4       3  22389     -0.01305      0.50521         0.42174         0.58908
ENSG00000144015    2   96252766   96270471      7       6  22389     -0.75586      0.77513         0.73915         0.76725
ENSG00000174501    2   96511914   96663068     95      24  22389     -0.22262      0.58809         0.31815         0.89725
ENSG00000186281    2   96682694   96706722     14       6  22389     -0.51502      0.69673         0.57512         0.77244
ENSG00000274286    2   96773623   96787281     17       6  22389     -0.51726      0.69751         0.51576         0.83085
