GENE             CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
ENSG00000168269    5  169527917  169541729     62      14  27148       2.3229     0.010091        0.012309        0.017223
ENSG00000234511    5  169654916  169678235     20       8  27148       1.9383     0.026295        0.045081        0.028626
ENSG00000043462    5  169670088  169729822     98      29  27148        2.226     0.013009        0.037909        0.011073
ENSG00000182132    5  169775491  170168636   1001      96  27148     -0.44097      0.67038         0.48771          0.7863
ENSG00000145936    5  169800165  169821681     89      22  27148      0.27198      0.39282         0.20654           0.692
ENSG00000094755    5  170205723  170246051    121      19  27148      -1.9684      0.97549         0.94821         0.95712
ENSG00000204764    5  170283880  170732454    602      19  27148      -1.3187      0.90636         0.77385         0.92213
ENSG00000164438    5  170731288  170744138     16       4  27148      -1.3801      0.91623         0.92571         0.88763
ENSG00000181163    5  170809652  170842888     69       6  27148        1.011      0.15601          0.4209         0.06355
ENSG00000156427    5  170841667  170889630     79      16  27148       1.4504      0.07347        0.058299         0.11379
ENSG00000185662    5  171207819  171223129     36       8  27148        1.331     0.091602        0.055059         0.18824
ENSG00000072803    5  171283553  171438877    133      12  27148       1.5781     0.057268        0.034006         0.17523
ENSG00000072786    5  171464074  171620346    475      48  27148     -0.33465      0.63106         0.56166         0.61859
ENSG00000214360    5  171616176  171635458     41      10  27148      0.50476      0.30686         0.25578         0.35959
ENSG00000168246    5  171631648  171715795    210      17  27148    -0.036407      0.51452          0.5861         0.39891
ENSG00000174705    5  171747185  171886527    344      21  27148     -0.27922      0.60996         0.38082         0.85346
ENSG00000214357    5  172063266  172123543    135      22  27148     -0.46576      0.67931         0.87019         0.47459
ENSG00000120129    5  172190093  172203203     43      15  27148      0.89243      0.18608          0.1863         0.20027
ENSG00000113719    5  172256223  172384688    294      49  27148       1.5399     0.061793         0.20852        0.028397
ENSG00000037241    5  172380917  172401774     56      10  27148     -0.64016      0.73897         0.88536         0.53778
ENSG00000113732    5  172405763  172466900     73      15  27148      0.54561      0.29267         0.32027         0.26267
ENSG00000164463    5  172478355  172571291    161      12  27148     -0.43475      0.66813         0.72256         0.54105
ENSG00000113734    5  172566445  172596390     73      14  27148      -1.1915      0.88327         0.90954         0.77796
ENSG00000183072    5  172654107  172667315     17       5  27148      0.54337      0.29344          0.1867         0.45671
ENSG00000113739    5  172736726  172761506     31      11  27148      0.76815       0.2212        0.081174         0.62019
ENSG00000145919    5  173029148  173048706     53      10  27148     -0.47575      0.68287         0.44027         0.90868
ENSG00000113742    5  173310331  173392313    159      16  27148      0.09412      0.46251         0.46759         0.41389
ENSG00000185056    5  173411162  173438143     67      12  27148      -1.8733      0.96948         0.91324         0.97815
ENSG00000120149    5  174146575  174162902     25       8  27148      0.12183      0.45152         0.65401          0.2905
ENSG00000184845    5  174862675  174876163     35      11  27148     -0.70178      0.75859         0.69034         0.79258
ENSG00000164466    5  174900514  174961745    173      15  27148      0.20925      0.41713         0.35542         0.45123
ENSG00000113749    5  175079847  175141239     99      19  27148       1.4926      0.06777        0.058649         0.11476
ENSG00000145920    5  175218542  175316024    210      32  27148      -1.0631      0.85614         0.70882         0.96536
ENSG00000051596    5  175381534  175400318      1       1  27148      0.55654      0.28892          0.2888          0.2888
ENSG00000289731    5  175485712  175546801      2       2  27148      -0.1016      0.54046         0.57568         0.50015
ENSG00000170085    5  175660370  175777992    144      13  27148      0.84873      0.19802         0.21183         0.19413
ENSG00000122203    5  175768065  175793809     42       8  27148      0.42039       0.3371          0.2323         0.47702
ENSG00000175414    5  175787477  175805934     26       9  27148     -0.14365      0.55711         0.42973         0.66983
ENSG00000048162    5  175805940  175820763     30       7  27148     -0.41792        0.662         0.57408         0.70706
ENSG00000146066    5  175810784  175821751     24       9  27148     -0.38107      0.64842         0.51989         0.69995
ENSG00000175416    5  175814456  175848570     51      14  27148     -0.65577      0.74402         0.61064         0.82446
ENSG00000113194    5  175870356  175942075     92      13  27148      -1.1496      0.87484         0.78504         0.91192
ENSG00000146083    5  175948700  175970026     25       9  27148     -0.96911      0.83375         0.71439         0.90591
ENSG00000074276    5  175964512  176027769    158      18  27148     -0.61227      0.72982         0.52338         0.91076
ENSG00000169258    5  176017803  176049339     34      10  27148     -0.67713      0.75084         0.65412         0.79688
ENSG00000074317    5  176042210  176062557     26       7  27148     -0.51569      0.69696         0.67239         0.67186
ENSG00000175766    5  176052683  176078642     39      11  27148     -0.88017      0.81062         0.73177         0.81749
ENSG00000048140    5  176069388  176091059     41       8  27148     -0.82151      0.79432         0.68785         0.82438
ENSG00000113763    5  176232560  176312899    109      25  27148    -0.078415      0.53125         0.44512         0.55584
ENSG00000160883    5  176302870  176331333     52      19  27148      0.15788      0.43728         0.31685         0.55539
ENSG00000087206    5  176327006  176438795    159      16  27148     0.029379      0.48828         0.27727         0.76167
ENSG00000113761    5  176444681  176513189    157      15  27148     0.087155      0.46527         0.26361         0.73213
ENSG00000160867    5  176508906  176530143     55      10  27148      0.70154      0.24148         0.34666         0.16995
ENSG00000165671    5  176555026  176732214    174      17  27148       3.8256   6.5222e-05      6.3059e-05       0.0010214
ENSG00000169228    5  176723199  176735744     16       6  27148       4.2236   1.2024e-05      2.9411e-06      0.00029454
ENSG00000169230    5  176725763  176738960     20       7  27148       4.2871   9.0491e-06      1.5392e-06      0.00037692
ENSG00000213347    5  176727501  176746096     27       8  27148       4.3201   7.7966e-06      1.0586e-06      0.00035011
ENSG00000169223    5  176753563  176783885     33       6  27148       4.7835    8.612e-07      1.9793e-06      4.8383e-05
ENSG00000169220    5  176779704  176804599     35       8  27148       4.8638   5.7586e-07      5.4899e-07      8.7246e-06
ENSG00000131183    5  176806432  176830849     26       8  27148       3.3388   0.00042067      0.00076057       0.0015919
ENSG00000196570    5  176822108  176832637      7       5  27148       2.2325     0.012791        0.033123       0.0076148
ENSG00000131187    5  176824139  176841577     15       6  27148       0.4302      0.33353         0.33134         0.32303
ENSG00000198055    5  176848687  176874850     26       6  27148       0.6376      0.26187         0.28314         0.24261
ENSG00000131188    5  176868796  176888287     20       4  27148        0.713      0.23792         0.35877         0.16082
ENSG00000113758    5  176878613  176905694     33       6  27148      0.24349      0.40381         0.46266         0.32641
ENSG00000196923    5  176905395  176929606     17       6  27148       1.2433      0.10688        0.085147         0.16863
ENSG00000146094    5  176923905  176942490     15       5  27148      0.87703      0.19024         0.10999         0.33408
ENSG00000183258    5  176933578  176948967     14       4  27148      0.41511      0.33903         0.34684         0.32478
ENSG00000146067    5  176941790  176986548     45       5  27148     0.064997      0.47409         0.45908         0.45412
