# ALPHA = 0.05
# NUMBER_OF_TESTS = 217

# _SET1_  VARIABLE = GO:0002262 (set)
# _SET1_  NGENES = 160
# _SET1_  P-VALUE = 2.15298e-05
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET2_   ENSG00000102038     X  128575478  128662477    121      24  41505      -1.4602      0.90843    6.6613e-16      -1.4602
_SET2_   ENSG00000183434     X  132345690  132357382     11       3  41505       -1.004      0.83626    6.6613e-16       -1.004
_SET2_   ENSG00000166049     X  150727147  150850211    340      45  41505      -1.2918      0.86306    6.6613e-16      -1.2918
_SET2_   ENSG00000268606     X  151913387  151927408      2       1  41505      -1.5256      0.93086    6.6613e-16      -1.5256
_SET2_   ENSG00000172534     X  153208008  153242269     31       9  41505      0.41346      0.29484    7.2164e-16      0.41346
_SET2_   ENSG00000196924     X  153571892  153608002     35       7  41505       1.3299     0.073069    6.6613e-16       1.3299

# _SET3_  VARIABLE = GO:0010628 (set)
# _SET3_  NGENES = 1132
# _SET3_  P-VALUE = 2.3567e-06
_SET3_   GENE              CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET3_   ENSG00000187608     1     931518     954920     54       7  41505      -2.3147       0.9849    8.8818e-16      -2.3147
_SET3_   ENSG00000186827     1    1141706    1154533     31       7  41505       3.2489   0.00044531    8.8818e-16       3.2489
_SET3_   ENSG00000067606     1    1976850    2121834    337      27  41505      -2.5007      0.98903    8.8818e-16      -2.5007
_SET3_   ENSG00000157873     1    2482078    2501821     33       6  41505       7.6609   2.6105e-15    8.8818e-16       7.6609
_SET3_   ENSG00000158286     1    6260535    6286359     46      10  41505     -0.56253      0.67246    6.6613e-16     -0.56253
_SET3_   ENSG00000049245     1    7826356    7846492     50      13  41505      -0.1619      0.50643    7.2164e-16      -0.1619
_SET3_   ENSG00000116288     1    8009351    8050565     59       9  41505      0.97418      0.12861    6.6613e-16      0.97418
_SET3_   ENSG00000074800     1    8916059    8944249     42       7  41505      0.61762      0.22051    6.6613e-16      0.61762
_SET3_   ENSG00000284357     1    9206727    9216836     19      10  41505      -1.2728      0.87252    6.6613e-16      -1.2728
_SET3_   ENSG00000171608     1    9684947    9794172    160      30  41505      -0.4257      0.60057    7.2164e-16      -0.4257
_SET3_   ENSG00000120948     1   11067401   11095585     51       5  41505     -0.65932      0.69999    6.6613e-16     -0.65932
_SET3_   ENSG00000198793     1   11161592   11327613    271       8  41505      -1.3259      0.87604    6.6613e-16      -1.3259
_SET3_   ENSG00000116670     1   11713975   11756868    105      22  41505     0.016221      0.42946    7.1471e-16     0.016221
_SET3_   ENSG00000120949     1   12118360   12209264    196      43  41505        2.056     0.012821    8.8818e-16        2.056
_SET3_   ENSG00000159363     1   17307453   17343423     64      12  41505       2.2949    0.0070378    8.8818e-16       2.2949
_SET3_   ENSG00000117115     1   17388256   17450946    252      16  41505       1.2227      0.07782    6.6613e-16       1.2227
_SET3_   ENSG00000158828     1   20954951   20983004     91      12  41505      -1.4299      0.89777    6.6613e-16      -1.4299
_SET3_   ENSG00000133216     1   23032332   23252993    385      46  41505      0.90759       0.1311    6.6613e-16      0.90759
_SET3_   ENSG00000117318     1   23879417   23890992     22      10  41505       2.5297    0.0036915    8.8818e-16       2.5297
_SET3_   ENSG00000142676     1   24013232   24028325     20       6  41505     -0.21179      0.53008    7.2164e-16     -0.21179
_SET3_   ENSG00000158055     1   24521048   24695972    449      45  41505     -0.34738      0.54814    7.2164e-16     -0.34738
_SET3_   ENSG00000131914     1   26732308   26761219     41      11  41505       1.4396      0.05505    6.6613e-16       1.4396
_SET3_   ENSG00000117713     1   27014727   27113595     89       8  41505      0.61678      0.23014    6.6613e-16      0.61678
_SET3_   ENSG00000131910     1   27232980   27245466     19       7  41505      0.26705      0.35144    7.2164e-16      0.26705
_SET3_   ENSG00000158246     1   27326511   27344341      8       3  41505      0.39063      0.32487    7.2164e-16      0.39063
_SET3_   ENSG00000000938     1   27933575   27966696     31       8  41505     -0.44378      0.65908    7.2164e-16     -0.44378
_SET3_   ENSG00000169403     1   28468677   28525447     44      10  41505    -0.088245      0.47803    7.2164e-16    -0.088245
_SET3_   ENSG00000198492     1   29058133   29101287     48       7  41505      -1.0046      0.80157    6.6613e-16      -1.0046
_SET3_   ENSG00000162511     1   31200316   31235621     74      22  41505       1.2235     0.082663    6.6613e-16       1.2235
_SET3_   ENSG00000121774     1   32474469   32531451     18      10  41505       1.7561     0.032094    6.6613e-16       1.7561
_SET3_   ENSG00000025800     1   32568657   32647164     48       7  41505       2.2441     0.010028    8.8818e-16       2.2441
_SET3_   ENSG00000116478     1   32752684   32804236      5       4  41505       4.2149   7.7461e-06    8.8818e-16       4.2149
_SET3_   ENSG00000126070     1   36391319   36543101    103      10  41505     -0.61382       0.7023    6.6613e-16     -0.61382
_SET3_   ENSG00000054118     1   36685033   36775958     54       8  41505      0.87538      0.15608    6.6613e-16      0.87538
_SET3_   ENSG00000163874     1   37935181   37954978     27      11  41505       1.5824     0.041942    6.6613e-16       1.5824
_SET3_   ENSG00000185668     1   38504501   38517465     11       6  41505       1.3791     0.067681    6.6613e-16       1.3791
_SET3_   ENSG00000084073     1   40718713   40764852     47      10  41505      -2.1145      0.97605    8.8818e-16      -2.1145
_SET3_   ENSG00000065978     1   43143089   43174476     44       8  41505     -0.80895       0.7453    6.6613e-16     -0.80895
_SET3_   ENSG00000164007     1   43193764   43210925     33       8  41505      0.78245       0.1763    6.6613e-16      0.78245
_SET3_   ENSG00000066135     1   44110820   44176189     75      10  41505     -0.80424      0.73872    6.6613e-16     -0.80424
_SET3_   ENSG00000117461     1   46500812   46603708    158      11  41505     0.061393      0.40394    7.1471e-16     0.061393
_SET3_   ENSG00000171357     1   46664006   46691928     21       8  41505      0.60701       0.2295    6.6613e-16      0.60701
_SET3_   ENSG00000162374     1   50484701   50674444    174      28  41505      -1.3027      0.87212    6.6613e-16      -1.3027
_SET3_   ENSG00000199135     1   65519117   65529191     24       8  41505       2.9723   0.00099373    8.8818e-16       2.9723
_SET3_   ENSG00000184588     1   66253197   66845262   1226      61  41505     -0.37725      0.51105    7.2164e-16     -0.37725
_SET3_   ENSG00000162594     1   67599590   67730662    284      23  41505       2.4434    0.0040954    8.8818e-16       2.4434
_SET3_   ENSG00000081985     1   67768047   67869407    237      26  41505      -1.0598      0.80896    6.6613e-16      -1.0598
_SET3_   ENSG00000162613     1   78404740   78449794     57      12  41505      0.47595      0.28016    7.2164e-16      0.47595
_SET3_   ENSG00000122420     1   78764568   79011386    485      37  41505       1.5084     0.041464    6.6613e-16       1.5084
_SET3_   ENSG00000153898     1   85386266   85467796    240      22  41505      0.54134      0.22943    6.6613e-16      0.54134
_SET3_   ENSG00000142867     1   85726459   85747315     65      14  41505       6.6292   6.2991e-12    8.8818e-16       6.6292
_SET3_   ENSG00000213516     1   89440139   89463643     34      12  41505     -0.93397      0.78383    6.6613e-16     -0.93397
_SET3_   ENSG00000154451     1   89716872   89743543     29       7  41505      -1.1109      0.83109    6.6613e-16      -1.1109
_SET3_   ENSG00000143032     1   91172096   91187859     16       9  41505     -0.85316      0.76672    6.6613e-16     -0.85316
_SET3_   ENSG00000174842     1   92706959   92769544     60       7  41505      0.75525      0.18113    6.6613e-16      0.75525
_SET3_   ENSG00000122406     1   93292570   93312481     26       4  41505       7.3088   4.7147e-14    8.8818e-16       7.3088
_SET3_   ENSG00000117525     1   94989729   95012315     29       9  41505     -0.59636      0.67058    6.6613e-16     -0.59636
_SET3_   ENSG00000184371     1  110447864  110478614     67      18  41505       1.1054      0.10383    6.6613e-16       1.1054
_SET3_   ENSG00000134248     1  110938871  110955564     24       5  41505       3.6145   8.2564e-05    8.8818e-16       3.6145
_SET3_   ENSG00000134216     1  111828473  111868188    240      24  41505      0.32269      0.30289    7.2164e-16      0.32269
_SET3_   ENSG00000134242     1  114351433  114419375     97      13  41505     -0.65279      0.68751    6.6613e-16     -0.65279
_SET3_   ENSG00000009307     1  115254534  115306297     66      12  41505      -1.5487      0.91951    6.6613e-16      -1.5487
_SET3_   ENSG00000134259     1  115823525  115886391    160      33  41505     0.080891      0.40436    7.2164e-16     0.080891
_SET3_   ENSG00000116815     1  117052156  117118661     56      12  41505       9.1149   1.1915e-20             0       9.1149
_SET3_   ENSG00000116824     1  117292052  117316851     35       9  41505       1.7745     0.028116    6.6613e-16       1.7745
_SET3_   ENSG00000134258     1  117681209  117758582    152      24  41505     -0.69699      0.70361    6.6613e-16     -0.69699
_SET3_   ENSG00000183508     1  118143670  118176011     83      10  41505      0.74433      0.18602    6.6613e-16      0.74433
_SET3_   ENSG00000131788     1  145570232  145591545     13       6  41505     -0.28547      0.55599    7.2164e-16     -0.28547
_SET3_   ENSG00000186141     1  145585665  145616059     25       6  41505     -0.63994      0.68888    6.6613e-16     -0.63994
_SET3_   ENSG00000117281     1  145690797  145720613     30       4  41505     -0.19889        0.518    7.2164e-16     -0.19889
_SET3_   ENSG00000143368     1  149890209  149904695     20       2  41505      0.22892      0.37313    7.2164e-16      0.22892
_SET3_   ENSG00000143437     1  150777189  150854184     72      12  41505       2.4257     0.004865    8.8818e-16       2.4257
_SET3_   ENSG00000159409     1  151667534  151694279     39       8  41505     -0.76591      0.73051    6.6613e-16     -0.76591
_SET3_   ENSG00000197747     1  151950391  151971335     37       6  41505        -1.48        0.911    6.6613e-16        -1.48
_SET3_   ENSG00000189171     1  153586263  153608836     41       8  41505      0.54511      0.23936    6.6613e-16      0.54511
_SET3_   ENSG00000160712     1  154372669  154446926    141      17  41505      0.39127      0.28459    7.2164e-16      0.39127
_SET3_   ENSG00000160710     1  154549171  154605489     93      10  41505     -0.30775      0.55503    7.2164e-16     -0.30775
_SET3_   ENSG00000160685     1  154970106  154995999     24       9  41505   -0.0087484      0.44336    7.1644e-16   -0.0087484
_SET3_   ENSG00000116584     1  155911642  155981861     69      10  41505      0.11439      0.39644    7.2164e-16      0.11439
_SET3_   ENSG00000160789     1  156047364  156114872    131      15  41505    -0.041221      0.46453    7.1471e-16    -0.041221
_SET3_   ENSG00000183856     1  156490197  156547396     84      11  41505       1.6265     0.036852    6.6613e-16       1.6265
_SET3_   ENSG00000163563     1  158796141  158824296     51      10  41505      0.35331      0.30832    7.2164e-16      0.35331
_SET3_   ENSG00000163564     1  158895586  158951849    115      22  41505       2.1726    0.0098846    8.8818e-16       2.1726
_SET3_   ENSG00000163565     1  158964758  159029945    194      16  41505       2.7234    0.0019935    8.8818e-16       2.7234
_SET3_   ENSG00000163568     1  159026389  159162633    178      32  41505        1.347     0.066421    6.6613e-16        1.347
_SET3_   ENSG00000132693     1  159677079  159689379     27      10  41505       2.0178     0.015713    8.8818e-16       2.0178
_SET3_   ENSG00000162739     1  160449820  160498052     85      17  41505       1.9959     0.016038    6.6613e-16       1.9959
_SET3_   ENSG00000066294     1  160505885  160554306    114      13  41505       1.7544     0.028194    6.6613e-16       1.7544
_SET3_   ENSG00000117090     1  160572896  160621834    114      24  41505       3.3999    0.0001836    8.8818e-16       3.3999
_SET3_   ENSG00000122224     1  160760864  160803051    100      11  41505       1.5674     0.040797    6.6613e-16       1.5674
_SET3_   ENSG00000122223     1  160794950  160837677    104      10  41505       0.5242      0.24423    6.6613e-16       0.5242
_SET3_   ENSG00000158869     1  161180024  161195489     38      15  41505      -1.6961      0.93963    6.6613e-16      -1.6961
_SET3_   ENSG00000158874     1  161187082  161198421     28      10  41505      -1.2929      0.87503    6.6613e-16      -1.2929
_SET3_   ENSG00000198929     1  162034481  162345265    833      46  41505      0.57106      0.19542    6.6613e-16      0.57106
_SET3_   ENSG00000152332     1  162462041  162504421     85       7  41505       -1.074      0.81624    6.6613e-16       -1.074
_SET3_   ENSG00000143184     1  168540843  168556307     48       9  41505     -0.88687      0.76811    6.6613e-16     -0.88687
_SET3_   ENSG00000117586     1  173147870  173181470     71      13  41505     -0.16949       0.5108    7.2164e-16     -0.16949
