GENE_ID	ENSID	GENE_NAME	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000028011	ENSG00000151790	Tdo2	9.496847623	-0.735898819	0.610539298	-1.205325884	0.228077521	NA
ENSMUSG00000059136	0	Olfr539	603.7619728	-0.109309686	0.090693562	-1.205264007	0.2281014	0.708510077
ENSMUSG00000045896	ENSG00000124374	Paip2b	3490.641052	-0.078643414	0.065255005	-1.205170608	0.228137446	0.708510077
ENSMUSG00000006642	ENSG00000163792	Tcf23	12.52172658	-0.656233602	0.544606212	-1.204968998	0.22821527	0.708510077
ENSMUSG00000042742	ENSG00000164603	Bmt2	1036.455783	0.10529466	0.087383955	1.204965604	0.228216581	0.708510077
ENSMUSG00000056973	ENSG00000198848	Ces1d	12.89842442	-0.701340916	0.582104611	-1.204836558	0.228266404	0.708510077
ENSMUSG00000053080	ENSG00000188070	2700081O15Rik	910.3949619	-0.148292512	0.123084218	-1.204805255	0.228278491	0.708510077
ENSMUSG00000030126	ENSG00000172765	Tmcc1	3766.527157	0.071694799	0.059528405	1.204379639	0.228442878	0.708847695
ENSMUSG00000084842	0	Pabpc1l2b	618.3474734	0.138172671	0.114732784	1.204299825	0.228473714	0.708847695
ENSMUSG00000083068	0	Gm11800	5.984500452	1.013231075	0.841373004	1.204259074	0.228489459	NA
ENSMUSG00000030614	ENSG00000171204	Tmem126b	1367.207403	0.064667247	0.053712664	1.203947868	0.228609729	0.709135531
ENSMUSG00000054604	ENSG00000163320	Cggbp1	2081.991038	0.133899992	0.11123544	1.203752974	0.228685071	0.70916555
ENSMUSG00000022199	ENSG00000092096	Slc22a17	20820.40029	0.067232267	0.055854711	1.203699127	0.22870589	0.70916555
ENSMUSG00000006456	ENSG00000239306	Rbm14	1271.447426	0.08985196	0.074657326	1.203525029	0.228773212	0.709240203
ENSMUSG00000045193	ENSG00000099622	Cirbp	1783.606036	-0.128214626	0.106559551	-1.203220399	0.228891043	0.70933442
ENSMUSG00000035930	ENSG00000140835	Chst4	10.78242932	-0.820073195	0.681609099	-1.203142968	0.228921	0.70933442
ENSMUSG00000022043	ENSG00000104228	Trim35	7983.58634	-0.049351919	0.041022844	-1.203035032	0.228962764	0.70933442
ENSMUSG00000029401	ENSG00000150977	Rilpl2	400.8580098	-0.120662512	0.100303758	-1.202971005	0.228987541	0.70933442
ENSMUSG00000020166	ENSG00000111596	Cnot2	2324.064511	0.176162833	0.146449967	1.202887488	0.229019863	0.70933442
ENSMUSG00000031387	ENSG00000102032	Renbp	102.4503583	-0.415309154	0.34530225	-1.202740944	0.229076584	0.709376129
ENSMUSG00000111696	0	Gm47932	158.4932839	-0.256639358	0.213416036	-1.202530808	0.229157937	0.709494086
ENSMUSG00000037762	ENSG00000165449	Slc16a9	162.9028958	-0.334191332	0.277957931	-1.202309038	0.229243816	0.709591384
ENSMUSG00000028843	ENSG00000142669	Sh3bgrl3	2814.998551	0.099986221	0.083179144	1.202058781	0.229340755	0.709591384
ENSMUSG00000092049	0	Vmn2r4	141.2003197	-0.171566326	0.142729457	-1.202038667	0.229348547	0.709591384
ENSMUSG00000023307	ENSG00000198060	Marchf5	1863.855368	0.072651499	0.060447184	1.201900474	0.229402091	0.709591384
ENSMUSG00000019579	ENSG00000074842	Mydgf	1077.980796	-0.082958132	0.069022999	-1.201891154	0.229405702	0.709591384
ENSMUSG00000080873	0	Rpl30-ps3	0.743185413	3.03091496	2.522807235	1.201405688	0.229593871	NA
ENSMUSG00000106755	0	Tpi-rs11	0.743185413	3.03091496	2.522807235	1.201405688	0.229593871	NA
ENSMUSG00000028833	ENSG00000020129	Ncdn	65809.07611	0.083704535	0.069683608	1.201208411	0.229670367	0.710225809
ENSMUSG00000042894	ENSG00000176540	Olfr1260	98.61592343	0.246045097	0.204843209	1.201138656	0.22969742	0.710225809
ENSMUSG00000031532	ENSG00000133872	Saraf	6260.014696	0.05429561	0.045210015	1.200964206	0.229765086	0.710301115
ENSMUSG00000042625	ENSG00000130254	Safb2	4065.48515	0.077972682	0.06493587	1.200764413	0.2298426	0.71040683
ENSMUSG00000024422	ENSG00000204560	Dhx16	1193.012409	0.128778395	0.107264745	1.200565905	0.229919633	0.71051102
ENSMUSG00000118670	ENSG00000205592	0	18.38920941	0.474235776	0.395288828	1.199719652	0.230248238	0.711270946
ENSMUSG00000111611	ENSG00000243641	Olfr157	11.10376969	-0.749115077	0.62441386	-1.199709239	0.230252284	0.711270946
ENSMUSG00000068373	ENSG00000110427	D430041D05Rik	10643.20427	-0.08608875	0.07176732	-1.199553628	0.230312745	0.711323733
ENSMUSG00000024556	ENSG00000082212	Me2	2084.463338	0.153714728	0.128165648	1.199344216	0.230394129	0.711409702
ENSMUSG00000015461	ENSG00000213676	Atf6b	2123.023045	0.140151269	0.11686491	1.19925878	0.230427338	0.711409702
ENSMUSG00000027202	ENSG00000074803	Slc12a1	3.362196439	-1.11227184	0.927522839	-1.199185393	0.230455866	NA
ENSMUSG00000013973	ENSG00000158796	Dedd	1152.143494	0.089852442	0.074931925	1.199120965	0.230480913	0.711441177
ENSMUSG00000032038	ENSG00000110080	St3gal4	845.4925973	-0.093454086	0.077945776	-1.198962798	0.230542412	0.711471616
ENSMUSG00000020782	ENSG00000073350	Llgl2	43.41185382	0.433209492	0.361347436	1.198872467	0.230577539	0.711471616
ENSMUSG00000028943	ENSG00000187017	Espn	18.63267954	-0.546926741	0.456261455	-1.198713446	0.230639388	0.711528585
ENSMUSG00000048827	ENSG00000277481	Pkd1l3	19.60203373	0.719259162	0.600153448	1.198458769	0.230738465	0.711549965
ENSMUSG00000038990	ENSG00000149679	Cables2	1120.882643	0.134839049	0.112511811	1.198443503	0.230744405	0.711549965
ENSMUSG00000005621	ENSG00000166716	Zfp592	1489.291942	0.174901004	0.145950171	1.198361075	0.230776479	0.711549965
ENSMUSG00000081384	0	Gm12752	0.987174043	-2.495037247	2.082706916	-1.197978087	0.230925548	NA
ENSMUSG00000049811	ENSG00000170264	Fam161a	138.5382937	-0.2151803	0.179624727	-1.197943646	0.230938957	0.711847283
ENSMUSG00000051890	ENSG00000197776	Klhdc1	534.6406066	-0.149699201	0.124969038	-1.197890319	0.230959719	0.711847283
ENSMUSG00000025531	ENSG00000188419	Chm	2063.273468	-0.152087499	0.126983959	-1.197690636	0.231037476	0.711879567
ENSMUSG00000020393	ENSG00000183762	Kremen1	1888.092933	-0.098475004	0.082224178	-1.197640484	0.231057008	0.711879567
ENSMUSG00000000794	ENSG00000143603	Kcnn3	3339.616069	0.134164663	0.112055425	1.197306272	0.231187201	0.712002076
ENSMUSG00000021509	ENSG00000145832	Slc25a48	11.25268672	-0.708017109	0.591357926	-1.19727339	0.231200012	0.712002076
ENSMUSG00000025170	ENSG00000141542	Rab40b	1499.886638	-0.11454118	0.095673896	-1.197204091	0.231227016	0.712002076
ENSMUSG00000092563	0	Gm3617	4.882412071	-1.021180381	0.853020122	-1.197135162	0.231253877	NA
ENSMUSG00000103574	0	Gm37116	4.356965171	1.017272805	0.849779099	1.197102643	0.23126655	NA
ENSMUSG00000043262	ENSG00000151116	Uevld	590.1304388	-0.101060473	0.084439319	-1.1968414	0.231368378	0.712303624
ENSMUSG00000005299	ENSG00000168924	Letm1	3230.22696	0.078962812	0.065996002	1.196478722	0.231509797	0.712605231
ENSMUSG00000049149	ENSG00000185926	Olfr1258	9.207057641	-0.614198065	0.513405297	-1.196322025	0.231570917	NA
ENSMUSG00000058290	ENSG00000135476	Espl1	93.59127317	-0.378399608	0.316324671	-1.19623805	0.231603676	0.712760423
ENSMUSG00000109850	0	Gm45692	1.153694089	-3.640106019	3.043299916	-1.196104925	0.231655616	NA
ENSMUSG00000052539	ENSG00000081026	Magi3	2008.432468	0.121914371	0.101939048	1.195953602	0.231714666	0.712968203
ENSMUSG00000025289	ENSG00000123131	Prdx4	331.7705945	-0.138388187	0.115734973	-1.195733528	0.231800563	0.713098712
ENSMUSG00000039137	ENSG00000095397	Whrn	872.0380267	0.210480549	0.176045945	1.195600098	0.231852653	0.71312519
ENSMUSG00000073497	0	AA792892	7.197425917	-0.835084574	0.698524902	-1.195497213	0.231892824	NA
ENSMUSG00000074479	0	Rtraf-ps	12.44169383	-1.036555017	0.867061596	-1.195480253	0.231899447	0.71313537
ENSMUSG00000004530	ENSG00000110880	Coro1c	3489.850431	0.236764581	0.198093728	1.195214929	0.232003067	0.713173976
ENSMUSG00000044627	ENSG00000175854	Swi5	3346.431582	-0.057855442	0.048408751	-1.195144273	0.232030667	0.713173976
ENSMUSG00000022710	ENSG00000187555	Usp7	7204.247145	-0.102308788	0.085605876	-1.195114085	0.23204246	0.713173976
ENSMUSG00000019920	ENSG00000256977	Lims1	1120.812575	0.134980338	0.112957599	1.194964654	0.23210084	0.713219745
ENSMUSG00000023964	ENSG00000004948	Calcr	47.31522047	0.865440873	0.724549408	1.19445391	0.23230046	0.713699426
ENSMUSG00000020536	ENSG00000131899	Llgl1	3056.082679	-0.076343151	0.06392482	-1.19426462	0.232374473	0.713704007
ENSMUSG00000038095	ENSG00000139697	Sbno1	6949.397373	0.081130546	0.067935587	1.194227503	0.232388988	0.713704007
ENSMUSG00000031883	ENSG00000168748	Car7	428.8903905	-0.217657596	0.182284833	-1.194052147	0.23245757	0.713780969
ENSMUSG00000018830	ENSG00000133392	Myh11	544.6417123	-0.309399086	0.259155085	-1.193876192	0.232526402	0.713858665
ENSMUSG00000067203	0	H2-K2	53.96593843	0.27863879	0.233478951	1.193421458	0.232704355	0.714136228
ENSMUSG00000040359	ENSG00000014123	Ufl1	1774.300182	-0.092133994	0.077205199	-1.193365148	0.232726398	0.714136228
ENSMUSG00000036893	ENSG00000181090	Ehmt1	1554.13008	0.097169597	0.081428535	1.193311379	0.232747447	0.714136228
ENSMUSG00000029757	ENSG00000158560	Dync1i1	2562.645882	0.120692331	0.101174173	1.192916408	0.232902112	0.714477112
ENSMUSG00000034889	ENSG00000105298	Cactin	893.3049494	-0.114939192	0.096366209	-1.192733361	0.232973816	0.714563415
ENSMUSG00000046367	0	Mgat4e	0.751363319	-3.012718045	2.527487194	-1.191981527	0.233268489	NA
ENSMUSG00000026616	ENSG00000117322	Cr2	27.10692107	1.526124161	1.280449058	1.191866362	0.23331365	0.715471925
ENSMUSG00000026187	ENSG00000079246	Xrcc5	737.059695	0.094769113	0.079529348	1.19162443	0.233408542	0.715629105
ENSMUSG00000113109	0	Gm7712	0.967927106	2.493025996	2.092206868	1.191577197	0.233427071	NA
ENSMUSG00000024640	ENSG00000135069	Psat1	5322.353631	-0.109406354	0.091831397	-1.191382871	0.233503314	0.7157695
ENSMUSG00000034675	ENSG00000113758	Dbn1	11317.86325	-0.078510048	0.065911039	-1.191151732	0.233594024	0.7157695
ENSMUSG00000038248	ENSG00000112320	Sobp	903.0634314	0.14398494	0.120881176	1.191127893	0.233603381	0.7157695
ENSMUSG00000048668	ENSG00000171792	Rhno1	599.2436595	0.092782185	0.077898822	1.19106018	0.233629961	0.7157695
ENSMUSG00000035356	ENSG00000144802	Nfkbiz	183.5715553	-0.208007907	0.174661352	-1.190921203	0.23368452	0.7157695
ENSMUSG00000102976	ENSG00000058673	Zc3h11a	705.1558801	-0.114563201	0.096203647	-1.190840517	0.2337162	0.7157695
ENSMUSG00000040026	0	Saa3	109.4950318	-0.294496444	0.247361873	-1.190549057	0.233830661	0.715986339
ENSMUSG00000051427	ENSG00000187860	Ccdc157	1066.539454	-0.149293815	0.125424456	-1.190308643	0.233925105	0.716141819
ENSMUSG00000021264	ENSG00000100811	Yy1	2568.568624	0.065830722	0.055324827	1.189894755	0.23408776	0.716473358
ENSMUSG00000039457	ENSG00000118898	Ppl	69.63421105	-0.299825178	0.252029737	-1.189642072	0.234187102	0.716473358
ENSMUSG00000028465	ENSG00000137076	Tln1	2920.066074	0.153385883	0.128945505	1.189540361	0.234227098	0.716473358
ENSMUSG00000030364	ENSG00000069493	Clec2h	6.437322918	1.02560864	0.862195333	1.189531653	0.234230523	NA
ENSMUSG00000033161	ENSG00000163399	Atp1a1	21218.17393	-0.063012796	0.052975011	-1.189481512	0.234250242	0.716473358
ENSMUSG00000026831	ENSG00000160345	1700007K13Rik	70.4993849	0.294833086	0.247867738	1.189477453	0.234251838	0.716473358
ENSMUSG00000096839	0	Gm3460	0.747550099	-3.00741059	2.528868254	-1.189231817	0.234348457	NA
ENSMUSG00000020377	0	Ltc4s	92.72228535	-0.314089098	0.264185645	-1.188895399	0.234480831	0.716799343
ENSMUSG00000039428	ENSG00000166575	Tmem135	1943.832071	0.088015487	0.07404715	1.188641117	0.234580921	0.716799343
ENSMUSG00000023938	ENSG00000124608	Aars2	917.5626428	-0.107422116	0.090385757	-1.188484986	0.234642391	0.716799343
ENSMUSG00000020333	ENSG00000164398	Acsl6	9454.813028	0.075486019	0.063517743	1.188424139	0.234666351	0.716799343
ENSMUSG00000079383	0	Gm3298	16.70734852	-0.708474405	0.596157066	-1.188402259	0.234674967	0.716799343
ENSMUSG00000047495	ENSG00000198010	Dlgap2	3589.024783	-0.105179684	0.088513045	-1.188295846	0.234716874	0.716799343
ENSMUSG00000079442	ENSG00000136840	St6galnac4	823.555444	-0.130914293	0.110175812	-1.188230792	0.234742496	0.716799343
ENSMUSG00000019837	ENSG00000155115	Gtf3c6	816.4330688	-0.140833493	0.118537021	-1.18809712	0.234795149	0.716799343
ENSMUSG00000033294	ENSG00000184967	Noc4l	568.366929	0.11289698	0.095048876	1.187778167	0.234920818	0.716799343
ENSMUSG00000043822	ENSG00000185761	Adamtsl5	462.4427545	0.249081025	0.209728829	1.187633698	0.234977756	0.716799343
ENSMUSG00000010290	ENSG00000135974	AI597479	1397.826444	0.076969345	0.064816733	1.187491882	0.235033657	0.716799343
ENSMUSG00000029608	ENSG00000089169	Rph3a	10547.05527	0.086318546	0.072699962	1.187325867	0.235099109	0.716799343
ENSMUSG00000074637	ENSG00000181449	Sox2	946.863962	0.102273387	0.086140219	1.187289604	0.235113407	0.716799343
ENSMUSG00000030493	ENSG00000131944	Faap24	176.831164	0.195830492	0.16494636	1.18723743	0.235133981	0.716799343
ENSMUSG00000050428	ENSG00000177051	Fbxo46	445.6229395	0.139336231	0.117363456	1.187219906	0.235140891	0.716799343
ENSMUSG00000028152	ENSG00000168785	Tspan5	3925.955606	0.106462771	0.089675649	1.18719822	0.235149443	0.716799343
ENSMUSG00000034245	ENSG00000163517	Hdac11	7330.715304	-0.093127397	0.078444006	-1.187183073	0.235155416	0.716799343
ENSMUSG00000090137	ENSG00000221983	Uba52	8407.843261	-0.066882181	0.056338073	-1.18715777	0.235165395	0.716799343
ENSMUSG00000036186	ENSG00000165716	Dipk1b	1438.258431	0.085243497	0.07180829	1.187098278	0.235188858	0.716799343
ENSMUSG00000033444	ENSG00000100014	Specc1l	3139.544828	0.105520396	0.08890797	1.186849678	0.23528692	0.716964973
ENSMUSG00000020634	ENSG00000173960	Ubxn2a	1430.930494	0.105632118	0.089013963	1.186691561	0.235349305	0.717021846
ENSMUSG00000017204	ENSG00000167914	Gsdma	1.508816935	1.636306002	1.379022101	1.186569817	0.235397347	NA
ENSMUSG00000053600	ENSG00000257446	Zfp472	179.3596593	0.163181645	0.13754275	1.186406738	0.235461712	0.717231069
ENSMUSG00000039546	ENSG00000196581	Ajap1	1685.935298	-0.100192945	0.084475767	-1.186055473	0.235600393	0.717520232
ENSMUSG00000039963	ENSG00000141519	Ccdc40	192.3816076	-0.384801698	0.324531588	-1.185714156	0.235735202	0.717797497
ENSMUSG00000029419	ENSG00000232434	Ajm1	5003.219913	-0.075574265	0.063750556	-1.18546833	0.235832329	0.717959941
ENSMUSG00000020475	ENSG00000164708	Pgam2	169.9137818	0.261385428	0.220527486	1.185273696	0.23590925	0.718060821
ENSMUSG00000082305	0	Gm2420	4.914968525	1.033588437	0.872235341	1.184988028	0.23602218	NA
ENSMUSG00000043059	ENSG00000163795	Zfp513	791.6748425	0.113703052	0.095964317	1.184847187	0.236077872	0.718440731
ENSMUSG00000039981	ENSG00000178199	Zc3h12d	2.676002239	1.387879391	1.171487007	1.184715992	0.236129757	NA
ENSMUSG00000027984	ENSG00000138796	Hadh	907.0632199	-0.101917543	0.086046996	-1.184440453	0.236238755	0.718494279
ENSMUSG00000047022	ENSG00000151338	Mipol1	150.0827691	-0.222971985	0.188258446	-1.184392999	0.23625753	0.718494279
ENSMUSG00000053706	0	B430305J03Rik	57.14598025	0.2553871	0.215629506	1.184379188	0.236262995	0.718494279
ENSMUSG00000047264	ENSG00000198816	Zfp358	813.5240502	-0.097440941	0.082287543	-1.184151787	0.236352983	0.718494279
ENSMUSG00000007659	ENSG00000171552	Bcl2l1	2947.564127	0.075903448	0.06411438	1.183875562	0.236462325	0.718494279
ENSMUSG00000021057	ENSG00000179841	Akap5	15585.97015	0.143446777	0.121170877	1.183838731	0.236476907	0.718494279
ENSMUSG00000054459	ENSG00000163032	Vsnl1	3343.727698	0.253005844	0.213716663	1.183837704	0.236477314	0.718494279
ENSMUSG00000071291	ENSG00000005801	Zfp58	324.454434	-0.163260352	0.137909634	-1.183821222	0.23648384	0.718494279
ENSMUSG00000081094	0	Rpl19-ps11	167.5581844	-3.82354095	3.229870527	-1.18380626	0.236489763	0.718494279
ENSMUSG00000027931	ENSG00000169418	Npr1	180.9596012	-0.314033381	0.265322548	-1.183591002	0.236575004	0.718580554
ENSMUSG00000053835	0	H2-T24	117.3554939	0.229132462	0.193603628	1.183513266	0.236605792	0.718580554
ENSMUSG00000058145	ENSG00000140470	Adamts17	154.3127224	-0.535417677	0.452481146	-1.183292787	0.236693131	0.718634025
ENSMUSG00000022391	ENSG00000100401	Rangap1	6212.738439	0.090959023	0.07687235	1.183247591	0.236711037	0.718634025
ENSMUSG00000000753	ENSG00000132386	Serpinf1	248.8955484	-0.182064208	0.153887308	-1.183100869	0.236769174	0.718677484
ENSMUSG00000056598	ENSG00000171962	Drc3	394.6273333	-0.195526327	0.165308357	-1.182797591	0.236889376	0.718874685
ENSMUSG00000025141	ENSG00000185105	Myadml2	290.3382079	0.206664278	0.174747479	1.182645262	0.236949766	0.718874685
ENSMUSG00000092051	0	Gm17229	14.37161813	0.530316717	0.448457438	1.182535225	0.236993397	0.718874685
ENSMUSG00000030491	ENSG00000173809	Tdrd12	15.49548593	0.612489928	0.517979249	1.182460358	0.237023086	0.718874685
ENSMUSG00000111405	0	Gm2594	16.86089178	-0.546138326	0.461895846	-1.182384147	0.237053311	0.718874685
ENSMUSG00000034480	ENSG00000147202	Diaph2	2604.551551	-0.073185721	0.061913554	-1.182062996	0.237180706	0.718973966
ENSMUSG00000026803	ENSG00000125482	Ttf1	806.3290637	-0.176650127	0.149448102	-1.182016537	0.237199139	0.718973966
ENSMUSG00000022255	ENSG00000147649	Mtdh	3867.255481	-0.093666857	0.079252412	-1.181880196	0.237253241	0.718973966
ENSMUSG00000039263	ENSG00000215440	Npepl1	551.5845483	-0.118120386	0.099956783	-1.181714556	0.237318981	0.718973966
ENSMUSG00000037541	ENSG00000162105	Shank2	4919.735428	0.111295616	0.094186453	1.181652052	0.237343791	0.718973966
ENSMUSG00000060724	ENSG00000197617	Vmn1r47	62.57790764	-0.344629003	0.291653448	-1.181638706	0.237349089	0.718973966
ENSMUSG00000078995	ENSG00000005801	Zfp456	63.653067	0.43925132	0.371851257	1.18125544	0.237501263	0.719181466
ENSMUSG00000021013	ENSG00000165533	Ttc8	1427.201352	-0.065588138	0.055524571	-1.181245291	0.237505294	0.719181466
ENSMUSG00000024359	ENSG00000113013	Hspa9	9022.613552	0.062586925	0.052996015	1.180974173	0.237612983	0.719374733
ENSMUSG00000031711	ENSG00000109445	Zfp330	908.5513986	-0.123291852	0.10442211	-1.180706387	0.237719383	0.719516109
ENSMUSG00000062152	0	Rpl21-ps14	0.765214669	-3.038010782	2.573440229	-1.180525099	0.237791434	NA
ENSMUSG00000035246	ENSG00000102230	Pcyt1b	1626.302543	-0.077796444	0.065900481	-1.180514067	0.237795819	0.719516109
ENSMUSG00000024526	ENSG00000176194	Cidea	27.52944162	0.416309487	0.352678428	1.180422316	0.237832291	0.719516109
ENSMUSG00000035104	ENSG00000115363	Eva1a	247.4990299	0.150947206	0.12787638	1.180415066	0.237835173	0.719516109
ENSMUSG00000030942	ENSG00000066654	Thumpd1	2105.264874	-0.071050977	0.060197295	-1.180301827	0.237880192	0.719519577
ENSMUSG00000020734	ENSG00000161509	Grin2c	2506.599528	0.12845713	0.108853277	1.180094281	0.237962719	0.719549961
ENSMUSG00000049372	0	Olfr1183	21.24793605	0.539524027	0.457210132	1.18003515	0.237986235	0.719549961
ENSMUSG00000026407	ENSG00000081248	Cacna1s	34.85981902	0.387809877	0.328700921	1.17982595	0.238069446	0.719549961
ENSMUSG00000112557	0	Gm47626	472.9307688	-0.1638629	0.138887811	-1.179822035	0.238071004	0.719549961
ENSMUSG00000027857	ENSG00000134200	Tshb	3.425529646	-1.024739999	0.868582639	-1.179784114	0.238086089	NA
ENSMUSG00000022177	ENSG00000092036	Haus4	85.27608732	-0.497366888	0.421595621	-1.179724988	0.238109612	0.719549961
ENSMUSG00000021807	ENSG00000087302	Rtraf	1651.888484	-0.061565537	0.052199174	-1.179435069	0.238224978	0.719669501
ENSMUSG00000018379	ENSG00000136450	Srsf1	6882.863835	-0.075854872	0.064320209	-1.17933187	0.238266053	0.719669501
ENSMUSG00000052727	ENSG00000131711	Map1b	30663.97396	0.114163933	0.096806952	1.179294779	0.238280816	0.719669501
ENSMUSG00000073876	ENSG00000137070	Gm13305	2.200848476	-2.786138258	2.363069135	-1.179033748	0.238384738	NA
ENSMUSG00000100801	0	Gm15459	44.46158089	-1.968492494	1.669690017	-1.178956857	0.238415356	0.719821368
ENSMUSG00000085584	ENSG00000243978	Rtl9	163.3407839	0.324079389	0.27488862	1.178948001	0.238418882	0.719821368
ENSMUSG00000073209	ENSG00000266265	Klf14	3.891461964	1.157527868	0.98186702	1.178904927	0.238436035	NA
ENSMUSG00000070933	0	Speer4d	1.264914652	-2.882397859	2.445434133	-1.178685543	0.238523414	NA
ENSMUSG00000020513	ENSG00000108423	Tubd1	222.7624035	0.234169939	0.198680862	1.178623534	0.238548116	0.720078981
ENSMUSG00000045930	ENSG00000176435	Clec14a	144.0866788	-0.208091902	0.176588782	-1.178398196	0.238637897	0.720153501
ENSMUSG00000020140	ENSG00000139292	Lgr5	138.7211213	0.349358413	0.296563994	1.178020327	0.238788502	0.720153501
ENSMUSG00000048109	ENSG00000162775	Rbm15	670.9144842	-0.123519566	0.104864549	-1.177896318	0.238837943	0.720153501
ENSMUSG00000041096	ENSG00000184205	Tspyl2	4523.956173	-0.115970796	0.098473705	-1.17768288	0.238923055	0.720153501
ENSMUSG00000096002	0	Vmn2r53	2375.64314	-0.139142044	0.118149219	-1.177680602	0.238923963	0.720153501
ENSMUSG00000091415	ENSG00000155085	Ak9	77.78413281	-0.407582976	0.34612171	-1.177571254	0.238967576	0.720153501
ENSMUSG00000100595	0	Gm19087	108.6561788	0.389854435	0.33107544	1.177539582	0.238980209	0.720153501
